"V1","V2","V3","V4","V5"
"20180209",1200,-2200,3.88020833333333,"miniDOT"
"20180209",1200,-2000,3.76127777777778,"miniDOT"
"20180209",1200,-1800,3.80327083333333,"miniDOT"
"20180209",1200,-1600,3.83661111111111,"miniDOT"
"20180209",1200,-1400,3.81942361111111,"miniDOT"
"20180209",1200,-1200,3.84895833333333,"miniDOT"
"20180209",1200,-800,3.81346527777778,"miniDOT"
"20180209",1200,-600,3.78095138888889,"miniDOT"
"20180209",1200,-400,3.76900694444444,"miniDOT"
"20180209",1200,-50,3.72722916666667,"miniDOT"
"20180210",1200,-2200,3.85664583333333,"miniDOT"
"20180210",1200,-2000,3.80398611111111,"miniDOT"
"20180210",1200,-1800,3.80686111111111,"miniDOT"
"20180210",1200,-1600,3.85876388888889,"miniDOT"
"20180210",1200,-1400,3.81290972222222,"miniDOT"
"20180210",1200,-1200,3.84208333333333,"miniDOT"
"20180210",1200,-800,3.78069444444444,"miniDOT"
"20180210",1200,-600,3.77634722222222,"miniDOT"
"20180210",1200,-400,3.77253472222222,"miniDOT"
"20180210",1200,-50,3.706375,"miniDOT"
"20180211",1200,-2200,3.88722916666667,"miniDOT"
"20180211",1200,-2000,3.76375,"miniDOT"
"20180211",1200,-1800,3.79801388888889,"miniDOT"
"20180211",1200,-1600,3.81838888888889,"miniDOT"
"20180211",1200,-1400,3.80482638888889,"miniDOT"
"20180211",1200,-1200,3.84315277777778,"miniDOT"
"20180211",1200,-800,3.79004166666667,"miniDOT"
"20180211",1200,-600,3.77805555555556,"miniDOT"
"20180211",1200,-400,3.77955555555556,"miniDOT"
"20180211",1200,-50,3.67071875,"miniDOT"
"20180212",1200,-2200,3.874625,"miniDOT"
"20180212",1200,-2000,3.81678472222222,"miniDOT"
"20180212",1200,-1800,3.79865277777778,"miniDOT"
"20180212",1200,-1600,3.77321527777778,"miniDOT"
"20180212",1200,-1400,3.78717361111111,"miniDOT"
"20180212",1200,-1200,3.82793055555556,"miniDOT"
"20180212",1200,-800,3.80125694444444,"miniDOT"
"20180212",1200,-600,3.79734027777778,"miniDOT"
"20180212",1200,-400,3.802875,"miniDOT"
"20180212",1200,-50,3.77751041666667,"miniDOT"
"20180213",1200,-2200,3.8778125,"miniDOT"
"20180213",1200,-2000,3.79282638888889,"miniDOT"
"20180213",1200,-1800,3.7613125,"miniDOT"
"20180213",1200,-1600,3.7778125,"miniDOT"
"20180213",1200,-1400,3.79363888888889,"miniDOT"
"20180213",1200,-1200,3.85152777777778,"miniDOT"
"20180213",1200,-800,3.85258333333333,"miniDOT"
"20180213",1200,-600,3.85194444444444,"miniDOT"
"20180213",1200,-400,3.871625,"miniDOT"
"20180213",1200,-50,3.983375,"miniDOT"
"20180214",1200,-2200,3.86270833333333,"miniDOT"
"20180214",1200,-2000,3.77298611111111,"miniDOT"
"20180214",1200,-1800,3.83236805555556,"miniDOT"
"20180214",1200,-1600,3.85155555555556,"miniDOT"
"20180214",1200,-1400,3.80615972222222,"miniDOT"
"20180214",1200,-1200,3.89686805555556,"miniDOT"
"20180214",1200,-800,3.89361805555556,"miniDOT"
"20180214",1200,-600,3.89246527777778,"miniDOT"
"20180214",1200,-400,3.9015625,"miniDOT"
"20180214",1200,-50,3.97670833333333,"miniDOT"
"20180215",1200,-2200,3.85890625,"miniDOT"
"20180215",1200,-2000,3.82908333333333,"miniDOT"
"20180215",1200,-1800,3.84572916666667,"miniDOT"
"20180215",1200,-1600,3.79302777777778,"miniDOT"
"20180215",1200,-1400,3.82123611111111,"miniDOT"
"20180215",1200,-1200,3.92088888888889,"miniDOT"
"20180215",1200,-800,3.91944444444444,"miniDOT"
"20180215",1200,-600,3.92218055555556,"miniDOT"
"20180215",1200,-400,3.93944444444444,"miniDOT"
"20180215",1200,-50,4.06916666666667,"miniDOT"
"20180216",1200,-2200,3.89042708333333,"miniDOT"
"20180216",1200,-2000,3.84461805555556,"miniDOT"
"20180216",1200,-1800,3.81663888888889,"miniDOT"
"20180216",1200,-1600,3.84677083333333,"miniDOT"
"20180216",1200,-1400,3.82947916666667,"miniDOT"
"20180216",1200,-1200,3.93170833333333,"miniDOT"
"20180216",1200,-800,3.93724305555556,"miniDOT"
"20180216",1200,-600,3.94226388888889,"miniDOT"
"20180216",1200,-400,3.95836805555556,"miniDOT"
"20180216",1200,-50,4.12857291666667,"miniDOT"
"20180217",1200,-2200,3.9429375,"miniDOT"
"20180217",1200,-2000,3.8665625,"miniDOT"
"20180217",1200,-1800,3.82961111111111,"miniDOT"
"20180217",1200,-1600,3.81597222222222,"miniDOT"
"20180217",1200,-1400,3.83186805555556,"miniDOT"
"20180217",1200,-1200,3.9509375,"miniDOT"
"20180217",1200,-800,3.95595833333333,"miniDOT"
"20180217",1200,-600,3.97086111111111,"miniDOT"
"20180217",1200,-400,4.0310625,"miniDOT"
"20180217",1200,-50,4.28229166666667,"miniDOT"
"20180218",1200,-2200,3.93708333333333,"miniDOT"
"20180218",1200,-2000,3.87140277777778,"miniDOT"
"20180218",1200,-1800,3.94588194444444,"miniDOT"
"20180218",1200,-1600,3.90335416666667,"miniDOT"
"20180218",1200,-1400,3.86140972222222,"miniDOT"
"20180218",1200,-1200,3.95052777777778,"miniDOT"
"20180218",1200,-800,3.97072916666667,"miniDOT"
"20180218",1200,-600,4.01086111111111,"miniDOT"
"20180218",1200,-400,4.11797222222222,"miniDOT"
"20180218",1200,-50,4.17703125,"miniDOT"
"20180219",1200,-2200,3.97582291666667,"miniDOT"
"20180219",1200,-2000,3.8786875,"miniDOT"
"20180219",1200,-1800,3.84075,"miniDOT"
"20180219",1200,-1600,3.97798611111111,"miniDOT"
"20180219",1200,-1400,3.93675,"miniDOT"
"20180219",1200,-1200,3.96823611111111,"miniDOT"
"20180219",1200,-800,3.97249305555556,"miniDOT"
"20180219",1200,-600,3.9999375,"miniDOT"
"20180219",1200,-400,4.11554166666667,"miniDOT"
"20180219",1200,-50,4.11002083333333,"miniDOT"
"20180220",1200,-2200,4.06075,"miniDOT"
"20180220",1200,-2000,3.88107638888889,"miniDOT"
"20180220",1200,-1800,3.87685416666667,"miniDOT"
"20180220",1200,-1600,4.02240277777778,"miniDOT"
"20180220",1200,-1400,3.95108333333333,"miniDOT"
"20180220",1200,-1200,3.9781875,"miniDOT"
"20180220",1200,-800,3.9875,"miniDOT"
"20180220",1200,-600,4.04368055555556,"miniDOT"
"20180220",1200,-400,4.20138194444444,"miniDOT"
"20180220",1200,-50,4.37146875,"miniDOT"
"20180221",1200,-2200,4.06217708333333,"miniDOT"
"20180221",1200,-2000,3.94979166666667,"miniDOT"
"20180221",1200,-1800,3.92969444444444,"miniDOT"
"20180221",1200,-1600,3.96942361111111,"miniDOT"
"20180221",1200,-1400,3.99388194444444,"miniDOT"
"20180221",1200,-1200,3.97491666666667,"miniDOT"
"20180221",1200,-800,4.00802777777778,"miniDOT"
"20180221",1200,-600,4.10236111111111,"miniDOT"
"20180221",1200,-400,4.28822222222222,"miniDOT"
"20180221",1200,-50,4.5716875,"miniDOT"
"20180222",1200,-2200,4.0495625,"miniDOT"
"20180222",1200,-2000,3.93407638888889,"miniDOT"
"20180222",1200,-1800,3.97646527777778,"miniDOT"
"20180222",1200,-1600,3.92283333333333,"miniDOT"
"20180222",1200,-1400,4.02702083333333,"miniDOT"
"20180222",1200,-1200,3.97627777777778,"miniDOT"
"20180222",1200,-800,4.01989583333333,"miniDOT"
"20180222",1200,-600,4.10936805555556,"miniDOT"
"20180222",1200,-400,4.30228472222222,"miniDOT"
"20180222",1200,-50,4.54978125,"miniDOT"
"20180223",1200,-2200,4.04473958333333,"miniDOT"
"20180223",1200,-2000,3.94378472222222,"miniDOT"
"20180223",1200,-1800,3.988375,"miniDOT"
"20180223",1200,-1600,4.00980555555556,"miniDOT"
"20180223",1200,-1400,3.95043055555556,"miniDOT"
"20180223",1200,-1200,3.97953472222222,"miniDOT"
"20180223",1200,-800,4.01727083333333,"miniDOT"
"20180223",1200,-600,4.08871527777778,"miniDOT"
"20180223",1200,-400,4.30709027777778,"miniDOT"
"20180223",1200,-50,4.49116666666667,"miniDOT"
"20180224",1200,-2200,4.08922916666667,"miniDOT"
"20180224",1200,-2000,3.85842361111111,"miniDOT"
"20180224",1200,-1800,3.95116666666667,"miniDOT"
"20180224",1200,-1600,3.99454861111111,"miniDOT"
"20180224",1200,-1400,3.92611805555556,"miniDOT"
"20180224",1200,-1200,3.98514583333333,"miniDOT"
"20180224",1200,-800,4.02672916666667,"miniDOT"
"20180224",1200,-600,4.11049305555556,"miniDOT"
"20180224",1200,-400,4.34727777777778,"miniDOT"
"20180224",1200,-50,4.54844791666667,"miniDOT"
"20180225",1200,-2200,4.10591666666667,"miniDOT"
"20180225",1200,-2000,3.88756944444444,"miniDOT"
"20180225",1200,-1800,3.94138194444444,"miniDOT"
"20180225",1200,-1600,3.98346527777778,"miniDOT"
"20180225",1200,-1400,3.95753472222222,"miniDOT"
"20180225",1200,-1200,3.97878472222222,"miniDOT"
"20180225",1200,-800,4.02372916666667,"miniDOT"
"20180225",1200,-600,4.12377083333333,"miniDOT"
"20180225",1200,-400,4.36040277777778,"miniDOT"
"20180225",1200,-50,4.47325,"miniDOT"
"20180226",1200,-2200,4.12460416666667,"miniDOT"
"20180226",1200,-2000,3.98863194444444,"miniDOT"
"20180226",1200,-1800,3.91432638888889,"miniDOT"
"20180226",1200,-1600,3.95641666666667,"miniDOT"
"20180226",1200,-1400,3.96525,"miniDOT"
"20180226",1200,-1200,3.98398611111111,"miniDOT"
"20180226",1200,-800,4.03454166666667,"miniDOT"
"20180226",1200,-600,4.15361111111111,"miniDOT"
"20180226",1200,-400,4.44056944444444,"miniDOT"
"20180226",1200,-50,4.67101041666667,"miniDOT"
"20180227",1200,-2200,4.13629166666667,"miniDOT"
"20180227",1200,-2000,4.00819444444444,"miniDOT"
"20180227",1200,-1800,4.01404861111111,"miniDOT"
"20180227",1200,-1600,3.95772222222222,"miniDOT"
"20180227",1200,-1400,3.95852083333333,"miniDOT"
"20180227",1200,-1200,3.98213888888889,"miniDOT"
"20180227",1200,-800,4.06177083333333,"miniDOT"
"20180227",1200,-600,4.211875,"miniDOT"
"20180227",1200,-400,4.55445138888889,"miniDOT"
"20180227",1200,-50,4.9661875,"miniDOT"
"20180228",1200,-2200,4.12625,"miniDOT"
"20180228",1200,-2000,3.94547916666667,"miniDOT"
"20180228",1200,-1800,3.97703472222222,"miniDOT"
"20180228",1200,-1600,3.98533333333333,"miniDOT"
"20180228",1200,-1400,3.98815277777778,"miniDOT"
"20180228",1200,-1200,4.00750694444444,"miniDOT"
"20180228",1200,-800,4.08809722222222,"miniDOT"
"20180228",1200,-600,4.26648611111111,"miniDOT"
"20180228",1200,-400,4.67415972222222,"miniDOT"
"20180228",1200,-50,5.21488541666667,"miniDOT"
"20180301",1200,-2200,4.14226041666667,"miniDOT"
"20180301",1200,-2000,3.94173611111111,"miniDOT"
"20180301",1200,-1800,4.02251388888889,"miniDOT"
"20180301",1200,-1600,4.05884027777778,"miniDOT"
"20180301",1200,-1400,3.99444444444444,"miniDOT"
"20180301",1200,-1200,4.02834027777778,"miniDOT"
"20180301",1200,-800,4.11113194444444,"miniDOT"
"20180301",1200,-600,4.3195,"miniDOT"
"20180301",1200,-400,4.73261805555556,"miniDOT"
"20180301",1200,-50,5.26773958333333,"miniDOT"
"20180302",1200,-2200,4.13792708333333,"miniDOT"
"20180302",1200,-2000,4.00691666666667,"miniDOT"
"20180302",1200,-1800,4.01165972222222,"miniDOT"
"20180302",1200,-1600,4.005,"miniDOT"
"20180302",1200,-1400,4.04141666666667,"miniDOT"
"20180302",1200,-1200,4.04700694444444,"miniDOT"
"20180302",1200,-800,4.15526388888889,"miniDOT"
"20180302",1200,-600,4.28857638888889,"miniDOT"
"20180302",1200,-400,4.49820833333333,"miniDOT"
"20180302",1200,-50,4.74776041666667,"miniDOT"
"20180303",1200,-2200,4.01848958333333,"miniDOT"
"20180303",1200,-2000,4.00630555555556,"miniDOT"
"20180303",1200,-1800,3.98709027777778,"miniDOT"
"20180303",1200,-1600,4.00733333333333,"miniDOT"
"20180303",1200,-1400,3.99375,"miniDOT"
"20180303",1200,-1200,4.01101388888889,"miniDOT"
"20180303",1200,-800,4.00834027777778,"miniDOT"
"20180303",1200,-600,4.00316666666667,"miniDOT"
"20180303",1200,-400,4.00140972222222,"miniDOT"
"20180303",1200,-50,3.95392708333333,"miniDOT"
"20180304",1200,-2200,3.80992708333333,"miniDOT"
"20180304",1200,-2000,3.80930555555556,"miniDOT"
"20180304",1200,-1800,3.79447222222222,"miniDOT"
"20180304",1200,-1600,3.81245138888889,"miniDOT"
"20180304",1200,-1400,3.79236111111111,"miniDOT"
"20180304",1200,-1200,3.7969375,"miniDOT"
"20180304",1200,-800,3.78768055555556,"miniDOT"
"20180304",1200,-600,3.78568055555556,"miniDOT"
"20180304",1200,-400,3.77708333333333,"miniDOT"
"20180304",1200,-50,3.74948958333333,"miniDOT"
"20180305",1200,-2200,3.71705208333333,"miniDOT"
"20180305",1200,-2000,3.71161111111111,"miniDOT"
"20180305",1200,-1800,3.6781875,"miniDOT"
"20180305",1200,-1600,3.68090277777778,"miniDOT"
"20180305",1200,-1400,3.64951388888889,"miniDOT"
"20180305",1200,-1200,3.65060416666667,"miniDOT"
"20180305",1200,-800,3.62994444444444,"miniDOT"
"20180305",1200,-600,3.61827777777778,"miniDOT"
"20180305",1200,-400,3.61568055555556,"miniDOT"
"20180305",1200,-50,3.57938541666667,"miniDOT"
"20180306",1200,-2200,3.79013541666667,"miniDOT"
"20180306",1200,-2000,3.76079166666667,"miniDOT"
"20180306",1200,-1800,3.72439583333333,"miniDOT"
"20180306",1200,-1600,3.73655555555556,"miniDOT"
"20180306",1200,-1400,3.71346527777778,"miniDOT"
"20180306",1200,-1200,3.716,"miniDOT"
"20180306",1200,-800,3.69490972222222,"miniDOT"
"20180306",1200,-600,3.68846527777778,"miniDOT"
"20180306",1200,-400,3.67358333333333,"miniDOT"
"20180306",1200,-50,3.62542708333333,"miniDOT"
"20180307",1200,-2200,3.84483333333333,"miniDOT"
"20180307",1200,-2000,3.8143125,"miniDOT"
"20180307",1200,-1800,3.77216666666667,"miniDOT"
"20180307",1200,-1600,3.77563888888889,"miniDOT"
"20180307",1200,-1400,3.74113888888889,"miniDOT"
"20180307",1200,-1200,3.72801388888889,"miniDOT"
"20180307",1200,-800,3.67140277777778,"miniDOT"
"20180307",1200,-600,3.64838888888889,"miniDOT"
"20180307",1200,-400,3.62388888888889,"miniDOT"
"20180307",1200,-50,3.56847916666667,"miniDOT"
"20180308",1200,-2200,3.63535416666667,"miniDOT"
"20180308",1200,-2000,3.59206944444444,"miniDOT"
"20180308",1200,-1800,3.56090277777778,"miniDOT"
"20180308",1200,-1600,3.56640277777778,"miniDOT"
"20180308",1200,-1400,3.53974305555556,"miniDOT"
"20180308",1200,-1200,3.54263194444444,"miniDOT"
"20180308",1200,-800,3.5181875,"miniDOT"
"20180308",1200,-600,3.51506944444444,"miniDOT"
"20180308",1200,-400,3.50526388888889,"miniDOT"
"20180308",1200,-50,3.45934375,"miniDOT"
"20180309",1200,-2200,3.55233333333333,"miniDOT"
"20180309",1200,-2000,3.53285416666667,"miniDOT"
"20180309",1200,-1800,3.50238888888889,"miniDOT"
"20180309",1200,-1600,3.50229861111111,"miniDOT"
"20180309",1200,-1400,3.47117361111111,"miniDOT"
"20180309",1200,-1200,3.46334722222222,"miniDOT"
"20180309",1200,-800,3.42639583333333,"miniDOT"
"20180309",1200,-600,3.40724305555556,"miniDOT"
"20180309",1200,-400,3.39311111111111,"miniDOT"
"20180309",1200,-50,3.36233333333333,"miniDOT"
"20180310",1200,-2200,3.49772916666667,"miniDOT"
"20180310",1200,-2000,3.49575694444444,"miniDOT"
"20180310",1200,-1800,3.46032638888889,"miniDOT"
"20180310",1200,-1600,3.4614375,"miniDOT"
"20180310",1200,-1400,3.42572916666667,"miniDOT"
"20180310",1200,-1200,3.41602777777778,"miniDOT"
"20180310",1200,-800,3.37673611111111,"miniDOT"
"20180310",1200,-600,3.35544444444444,"miniDOT"
"20180310",1200,-400,3.33239583333333,"miniDOT"
"20180310",1200,-50,3.30046875,"miniDOT"
"20180311",1200,-2200,3.55676086956522,"miniDOT"
"20180311",1200,-2000,3.55626811594203,"miniDOT"
"20180311",1200,-1800,3.50876086956522,"miniDOT"
"20180311",1200,-1600,3.50479710144928,"miniDOT"
"20180311",1200,-1400,3.46255797101449,"miniDOT"
"20180311",1200,-1200,3.44790579710145,"miniDOT"
"20180311",1200,-800,3.3894347826087,"miniDOT"
"20180311",1200,-600,3.37171739130435,"miniDOT"
"20180311",1200,-400,3.36020289855072,"miniDOT"
"20180311",1200,-50,3.34011956521739,"miniDOT"
"20180312",1200,-2200,3.60569791666667,"miniDOT"
"20180312",1200,-2000,3.58482638888889,"miniDOT"
"20180312",1200,-1800,3.54530555555556,"miniDOT"
"20180312",1200,-1600,3.53471527777778,"miniDOT"
"20180312",1200,-1400,3.48984722222222,"miniDOT"
"20180312",1200,-1200,3.48572916666667,"miniDOT"
"20180312",1200,-800,3.45907638888889,"miniDOT"
"20180312",1200,-600,3.4494375,"miniDOT"
"20180312",1200,-400,3.4399375,"miniDOT"
"20180312",1200,-50,3.38942708333333,"miniDOT"
"20180313",1200,-2200,3.54102083333333,"miniDOT"
"20180313",1200,-2000,3.53747916666667,"miniDOT"
"20180313",1200,-1800,3.51059722222222,"miniDOT"
"20180313",1200,-1600,3.51485416666667,"miniDOT"
"20180313",1200,-1400,3.48210416666667,"miniDOT"
"20180313",1200,-1200,3.48265277777778,"miniDOT"
"20180313",1200,-800,3.45710416666667,"miniDOT"
"20180313",1200,-600,3.44548611111111,"miniDOT"
"20180313",1200,-400,3.42061111111111,"miniDOT"
"20180313",1200,-50,3.35645833333333,"miniDOT"
"20180314",1200,-2200,3.35215625,"miniDOT"
"20180314",1200,-2000,3.33859027777778,"miniDOT"
"20180314",1200,-1800,3.30126388888889,"miniDOT"
"20180314",1200,-1600,3.30170138888889,"miniDOT"
"20180314",1200,-1400,3.26632638888889,"miniDOT"
"20180314",1200,-1200,3.25439583333333,"miniDOT"
"20180314",1200,-800,3.22414583333333,"miniDOT"
"20180314",1200,-600,3.211,"miniDOT"
"20180314",1200,-400,3.19643055555556,"miniDOT"
"20180314",1200,-50,3.16792708333333,"miniDOT"
"20180315",1200,-2200,3.24203125,"miniDOT"
"20180315",1200,-2000,3.23698611111111,"miniDOT"
"20180315",1200,-1800,3.20679861111111,"miniDOT"
"20180315",1200,-1600,3.21634027777778,"miniDOT"
"20180315",1200,-1400,3.18920138888889,"miniDOT"
"20180315",1200,-1200,3.18872222222222,"miniDOT"
"20180315",1200,-800,3.17406944444444,"miniDOT"
"20180315",1200,-600,3.16708333333333,"miniDOT"
"20180315",1200,-400,3.16725694444444,"miniDOT"
"20180315",1200,-50,3.15457291666667,"miniDOT"
"20180316",1200,-2200,3.23460416666667,"miniDOT"
"20180316",1200,-2000,3.22811111111111,"miniDOT"
"20180316",1200,-1800,3.19485416666667,"miniDOT"
"20180316",1200,-1600,3.19766666666667,"miniDOT"
"20180316",1200,-1400,3.1646875,"miniDOT"
"20180316",1200,-1200,3.15230555555556,"miniDOT"
"20180316",1200,-800,3.11875694444444,"miniDOT"
"20180316",1200,-600,3.10158333333333,"miniDOT"
"20180316",1200,-400,3.09367361111111,"miniDOT"
"20180316",1200,-50,3.06877083333333,"miniDOT"
"20180317",1200,-2200,3.23484375,"miniDOT"
"20180317",1200,-2000,3.22077777777778,"miniDOT"
"20180317",1200,-1800,3.16710416666667,"miniDOT"
"20180317",1200,-1600,3.15657638888889,"miniDOT"
"20180317",1200,-1400,3.10919444444444,"miniDOT"
"20180317",1200,-1200,3.08679861111111,"miniDOT"
"20180317",1200,-800,3.00595833333333,"miniDOT"
"20180317",1200,-600,2.95733333333333,"miniDOT"
"20180317",1200,-400,2.92163194444444,"miniDOT"
"20180317",1200,-50,2.84375,"miniDOT"
"20180318",1200,-2200,3.31919791666667,"miniDOT"
"20180318",1200,-2000,3.28907638888889,"miniDOT"
"20180318",1200,-1800,3.21554861111111,"miniDOT"
"20180318",1200,-1600,3.20581944444444,"miniDOT"
"20180318",1200,-1400,3.15736805555556,"miniDOT"
"20180318",1200,-1200,3.11816666666667,"miniDOT"
"20180318",1200,-800,3.0021875,"miniDOT"
"20180318",1200,-600,2.94502083333333,"miniDOT"
"20180318",1200,-400,2.91286111111111,"miniDOT"
"20180318",1200,-50,2.86378125,"miniDOT"
"20180319",1200,-2200,3.42111458333333,"miniDOT"
"20180319",1200,-2000,3.4089375,"miniDOT"
"20180319",1200,-1800,3.35541666666667,"miniDOT"
"20180319",1200,-1600,3.33182638888889,"miniDOT"
"20180319",1200,-1400,3.264375,"miniDOT"
"20180319",1200,-1200,3.241625,"miniDOT"
"20180319",1200,-800,3.18564583333333,"miniDOT"
"20180319",1200,-600,3.1629375,"miniDOT"
"20180319",1200,-400,3.12574305555556,"miniDOT"
"20180319",1200,-50,2.92219791666667,"miniDOT"
"20180320",1200,-2200,3.45726041666667,"miniDOT"
"20180320",1200,-2000,3.44161805555556,"miniDOT"
"20180320",1200,-1800,3.39171527777778,"miniDOT"
"20180320",1200,-1600,3.38996527777778,"miniDOT"
"20180320",1200,-1400,3.35480555555556,"miniDOT"
"20180320",1200,-1200,3.35097916666667,"miniDOT"
"20180320",1200,-800,3.31640277777778,"miniDOT"
"20180320",1200,-600,3.3071875,"miniDOT"
"20180320",1200,-400,3.28461111111111,"miniDOT"
"20180320",1200,-50,3.00598958333333,"miniDOT"
"20180321",1200,-2200,3.44465625,"miniDOT"
"20180321",1200,-2000,3.43060416666667,"miniDOT"
"20180321",1200,-1800,3.38995138888889,"miniDOT"
"20180321",1200,-1600,3.38397222222222,"miniDOT"
"20180321",1200,-1400,3.34890972222222,"miniDOT"
"20180321",1200,-1200,3.331875,"miniDOT"
"20180321",1200,-800,3.26179861111111,"miniDOT"
"20180321",1200,-600,3.20972222222222,"miniDOT"
"20180321",1200,-400,3.155375,"miniDOT"
"20180321",1200,-50,3.09472916666667,"miniDOT"
"20180322",1200,-2200,3.35742708333333,"miniDOT"
"20180322",1200,-2000,3.33459027777778,"miniDOT"
"20180322",1200,-1800,3.27681944444444,"miniDOT"
"20180322",1200,-1600,3.26540972222222,"miniDOT"
"20180322",1200,-1400,3.21788888888889,"miniDOT"
"20180322",1200,-1200,3.20084722222222,"miniDOT"
"20180322",1200,-800,3.12925694444444,"miniDOT"
"20180322",1200,-600,3.09751388888889,"miniDOT"
"20180322",1200,-400,3.06959722222222,"miniDOT"
"20180322",1200,-50,3.03460416666667,"miniDOT"
"20180323",1200,-2200,3.19102083333333,"miniDOT"
"20180323",1200,-2000,3.16754166666667,"miniDOT"
"20180323",1200,-1800,3.13852083333333,"miniDOT"
"20180323",1200,-1600,3.15157638888889,"miniDOT"
"20180323",1200,-1400,3.12781944444444,"miniDOT"
"20180323",1200,-1200,3.12533333333333,"miniDOT"
"20180323",1200,-800,3.11044444444444,"miniDOT"
"20180323",1200,-600,3.10102777777778,"miniDOT"
"20180323",1200,-400,3.09997916666667,"miniDOT"
"20180323",1200,-50,3.08273958333333,"miniDOT"
"20180324",1200,-2200,3.44751041666667,"miniDOT"
"20180324",1200,-2000,3.43358333333333,"miniDOT"
"20180324",1200,-1800,3.34648611111111,"miniDOT"
"20180324",1200,-1600,3.32022222222222,"miniDOT"
"20180324",1200,-1400,3.27438888888889,"miniDOT"
"20180324",1200,-1200,3.25701388888889,"miniDOT"
"20180324",1200,-800,3.2053125,"miniDOT"
"20180324",1200,-600,3.19754861111111,"miniDOT"
"20180324",1200,-400,3.20075694444444,"miniDOT"
"20180324",1200,-50,3.19063541666667,"miniDOT"
"20180325",1200,-2200,3.51658333333333,"miniDOT"
"20180325",1200,-2000,3.47891666666667,"miniDOT"
"20180325",1200,-1800,3.42000694444444,"miniDOT"
"20180325",1200,-1600,3.41775,"miniDOT"
"20180325",1200,-1400,3.37813888888889,"miniDOT"
"20180325",1200,-1200,3.37113888888889,"miniDOT"
"20180325",1200,-800,3.33008333333333,"miniDOT"
"20180325",1200,-600,3.31371527777778,"miniDOT"
"20180325",1200,-400,3.30527083333333,"miniDOT"
"20180325",1200,-50,3.27415625,"miniDOT"
"20180326",1200,-2200,3.53598958333333,"miniDOT"
"20180326",1200,-2000,3.53052083333333,"miniDOT"
"20180326",1200,-1800,3.49744444444444,"miniDOT"
"20180326",1200,-1600,3.49422916666667,"miniDOT"
"20180326",1200,-1400,3.44971527777778,"miniDOT"
"20180326",1200,-1200,3.44947916666667,"miniDOT"
"20180326",1200,-800,3.4291875,"miniDOT"
"20180326",1200,-600,3.42742361111111,"miniDOT"
"20180326",1200,-400,3.43832638888889,"miniDOT"
"20180326",1200,-50,3.3431875,"miniDOT"
"20180327",1200,-2200,3.60858333333333,"miniDOT"
"20180327",1200,-2000,3.60965972222222,"miniDOT"
"20180327",1200,-1800,3.58542361111111,"miniDOT"
"20180327",1200,-1600,3.59645833333333,"miniDOT"
"20180327",1200,-1400,3.57247916666667,"miniDOT"
"20180327",1200,-1200,3.57886111111111,"miniDOT"
"20180327",1200,-800,3.55595138888889,"miniDOT"
"20180327",1200,-600,3.54702777777778,"miniDOT"
"20180327",1200,-400,3.54521527777778,"miniDOT"
"20180327",1200,-50,3.4440625,"miniDOT"
"20180328",1200,-2200,3.67210416666667,"miniDOT"
"20180328",1200,-2000,3.67704861111111,"miniDOT"
"20180328",1200,-1800,3.63853472222222,"miniDOT"
"20180328",1200,-1600,3.64985416666667,"miniDOT"
"20180328",1200,-1400,3.62392361111111,"miniDOT"
"20180328",1200,-1200,3.6264375,"miniDOT"
"20180328",1200,-800,3.60954861111111,"miniDOT"
"20180328",1200,-600,3.61207638888889,"miniDOT"
"20180328",1200,-400,3.62726388888889,"miniDOT"
"20180328",1200,-50,3.63552083333333,"miniDOT"
"20180329",1200,-2200,3.73560416666667,"miniDOT"
"20180329",1200,-2000,3.76028472222222,"miniDOT"
"20180329",1200,-1800,3.74160416666667,"miniDOT"
"20180329",1200,-1600,3.75454166666667,"miniDOT"
"20180329",1200,-1400,3.73225694444444,"miniDOT"
"20180329",1200,-1200,3.74389583333333,"miniDOT"
"20180329",1200,-800,3.72850694444444,"miniDOT"
"20180329",1200,-600,3.72918055555556,"miniDOT"
"20180329",1200,-400,3.72984027777778,"miniDOT"
"20180329",1200,-50,3.73592708333333,"miniDOT"
"20180330",1200,-2200,3.91659375,"miniDOT"
"20180330",1200,-2000,3.95025,"miniDOT"
"20180330",1200,-1800,3.94372916666667,"miniDOT"
"20180330",1200,-1600,3.96613194444444,"miniDOT"
"20180330",1200,-1400,3.95225,"miniDOT"
"20180330",1200,-1200,3.96415972222222,"miniDOT"
"20180330",1200,-800,3.96946527777778,"miniDOT"
"20180330",1200,-600,3.97515972222222,"miniDOT"
"20180330",1200,-400,3.97984722222222,"miniDOT"
"20180330",1200,-50,3.97647916666667,"miniDOT"
"20180331",1200,-2200,3.98707291666667,"miniDOT"
"20180331",1200,-2000,4.02563194444444,"miniDOT"
"20180331",1200,-1800,4.02965277777778,"miniDOT"
"20180331",1200,-1600,4.05873611111111,"miniDOT"
"20180331",1200,-1400,4.05294444444444,"miniDOT"
"20180331",1200,-1200,4.06982638888889,"miniDOT"
"20180331",1200,-800,4.06919444444444,"miniDOT"
"20180331",1200,-600,4.07034027777778,"miniDOT"
"20180331",1200,-400,4.100875,"miniDOT"
"20180331",1200,-50,4.14169791666667,"miniDOT"
"20180401",1200,-2200,4.21040625,"miniDOT"
"20180401",1200,-2000,4.25659722222222,"miniDOT"
"20180401",1200,-1800,4.26686111111111,"miniDOT"
